gene,level 1,level 2,level 3,level 4,level 5,level 6,level 7,level 8,level 9,level 10,level 11,level 12,level 13,level 14,level 15,level 16,level 17,level 18,level 19,level 20,level 21,level 22,level 23,level 24,level 25,level 26,level 27,level 28,level 29,level 30,level 31,level 32,level 33,level 34,level 35,level 36,level 37,level 38,level 39,level 40,level 41,level 42,level 43,level 44,level 45,level 46,level 47,level 48,level 49,level 50,level 51,level 52
YDR089W,0.631,0.121,-0.11699999999999999,-0.23399999999999999,0.93,0.055,0.67,0.239,0.9279999999999999,0.196,0.5489999999999999,0.14,0.315,0.34,0.21,0.136,0.214,0.753,0.795,0.8190000000000001,0.73,0.629,0.978,0.124,0.33799999999999997,1.057,-0.126,-0.268,-0.16,0.085,-0.29100000000000004,0.237,-0.7559999999999999,0.209,-0.514,0.539,0.364,0.413,0.36,0.38299999999999995,0.209,0.127,0.292,-0.204,0.22,0.038,0.138,0.8909999999999999,0.335,0.027999999999999997,-0.578,-0.8690000000000001
YPL123C,2.373,2.8569999999999998,0.768,-0.725,1.425,0.905,1.709,1.449,0.65,0.237,0.562,0.45799999999999996,0.265,0.767,0.655,0.7609999999999999,0.308,0.88,1.1420000000000001,0.794,0.8029999999999999,1.416,0.741,0.747,0.20199999999999999,0.517,1.493,0.7859999999999999,0.541,0.317,0.23600000000000002,0.5720000000000001,0.33299999999999996,0.198,0.035,0.054000000000000006,-0.105,0.608,0.006,0.14800000000000002,-0.40700000000000003,-0.11900000000000001,0.10099999999999999,-0.087,-0.013000000000000001,0.627,-0.105,-0.161,0.254,0.212,0.042,0.209
YJR091C,1.2409999999999999,1.364,0.284,-0.39799999999999996,0.917,0.32,0.5479999999999999,-0.077,0.9540000000000001,0.203,-0.012,0.109,-0.044000000000000004,0.263,0.2,0.37,0.31,0.623,0.8220000000000001,0.521,0.846,0.78,0.597,0.47600000000000003,0.021,0.204,0.466,0.517,0.46299999999999997,0.322,0.418,0.48200000000000004,-0.6829999999999999,-0.294,0.212,0.409,0.7879999999999999,0.504,0.419,0.5489999999999999,0.991,-0.556,0.188,-0.599,-0.39799999999999996,-0.21,-0.38299999999999995,-0.061,0.040999999999999995,0.264,0.10800000000000001,-0.259
YGL029W,-2.325,-1.36,-1.744,0.282,1.087,-0.9640000000000001,-1.7930000000000001,-1.004,-2.079,-0.22899999999999998,-0.004,0.128,0.11800000000000001,0.154,-0.474,-0.299,-0.561,-1.463,-1.081,-1.173,-1.415,-1.176,-1.212,-1.3840000000000001,0.151,-1.237,-0.687,0.036000000000000004,0.10099999999999999,0.002,-0.262,-0.348,-0.069,0.29,0.405,-0.742,-1.298,-0.8340000000000001,-0.698,-0.7040000000000001,-0.33299999999999996,-0.203,-0.248,-0.304,-0.17,0.511,0.22899999999999998,-0.07200000000000001,-0.647,-0.361,0.079,-0.23600000000000002
YGR108W,-1.331,-1.58,-1.374,-0.57,0.457,-0.485,-0.21600000000000003,0.0,0.344,-0.092,0.049,-0.078,-0.226,-0.092,-0.76,-0.55,-0.51,-0.6859999999999999,-0.73,-0.6579999999999999,-0.287,-0.045,-0.332,-0.14400000000000002,0.391,-0.24100000000000002,-1.525,-1.213,-0.606,-0.297,-0.631,-0.027999999999999997,-0.002,0.34700000000000003,-0.26,-0.23,-0.26,-0.308,0.08800000000000001,-0.235,-0.7170000000000001,0.098,-0.022000000000000002,-0.898,-0.636,0.29,0.574,-0.069,-0.03,-0.05,0.16399999999999998,-0.784
YGR138C,0.261,1.179,0.174,-0.218,-0.304,-1.349,-1.3230000000000002,-2.089,0.489,0.10099999999999999,-0.79,-0.722,-0.606,-0.289,-0.01,-0.32,-0.2,-0.374,-0.429,-0.38799999999999996,0.07200000000000001,0.513,-0.423,-1.35,0.196,-1.426,-1.524,-1.021,-0.792,-0.207,0.384,0.355,-1.611,-1.7830000000000001,-0.16,-0.067,-0.784,0.036000000000000004,-0.278,-0.501,-0.15,-0.922,-1.033,-1.2229999999999999,-0.34600000000000003,-0.54,-0.6559999999999999,-0.036000000000000004,0.13,0.31,0.09300000000000001,-0.157
YMR261C,0.97,0.71,-0.11,-0.36,0.08,0.88,1.02,0.29,0.56,0.22,-0.02,0.02,-0.11,0.3,0.685,0.26,0.33,0.89,0.72,0.51,0.38,0.92,0.56,0.51,0.355,-0.069,0.51,0.13,-0.77,0.1,0.21,0.37,-0.39,-0.02,-0.37,0.494,0.48,0.18,0.28600000000000003,0.36,0.86,-0.25,0.05,-0.28,0.06,0.33,-0.44,-0.16,-0.07,0.111,0.0,0.5529999999999999
YKL129C,0.745,0.599,-0.604,0.0,0.11199999999999999,0.565,0.591,0.177,0.637,-0.045,0.17300000000000001,0.162,-0.094,0.026000000000000002,0.055,0.0,-0.14400000000000002,0.486,0.552,0.156,0.451,0.716,0.43200000000000005,0.353,0.38299999999999995,-0.45899999999999996,0.401,0.49200000000000005,0.14800000000000002,0.47200000000000003,0.257,0.402,-0.304,-0.024,-0.325,0.35,0.248,-0.055,0.19699999999999998,0.161,0.203,-0.37799999999999995,0.063,-0.373,-0.361,0.03,0.048,0.011000000000000001,0.244,0.17800000000000002,0.075,0.11
YJR130C,0.41700000000000004,0.258,-0.18100000000000002,0.12300000000000001,1.504,1.075,0.782,0.858,-0.895,-0.006,0.812,0.848,0.507,0.373,1.36,0.73,0.58,1.011,0.965,0.387,0.42200000000000004,0.391,0.941,0.10800000000000001,0.21,0.18,0.313,0.486,0.932,0.701,0.124,-0.174,0.887,0.8490000000000001,0.259,0.541,-0.562,-0.319,0.28,0.168,-0.289,0.364,0.023,0.371,0.115,0.12,1.003,-0.07400000000000001,0.131,0.29,0.20800000000000002,0.27399999999999997
YDR320C,1.527,1.462,0.968,-0.469,-0.782,-0.42100000000000004,0.025,0.185,-0.065,0.225,0.124,0.11199999999999999,0.13,0.175,0.17600000000000002,0.38,0.276,0.392,0.46299999999999997,0.518,0.483,0.23,0.11599999999999999,0.23600000000000002,0.11,1.4469999999999998,-0.034,-0.254,-0.237,-0.564,-0.254,-0.36,0.158,0.379,0.371,0.45799999999999996,0.633,0.575,0.654,0.38799999999999996,-0.13699999999999998,-0.122,0.27699999999999997,-0.242,-0.47600000000000003,-0.215,-0.115,0.696,0.336,-0.003,-0.498,0.032
YLR003C,-1.8940000000000001,-0.978,-1.589,0.184,-1.0070000000000001,-0.8,-1.368,-0.856,-1.64,-0.134,0.358,0.344,0.509,0.382,-0.195,0.261,0.18600000000000003,-1.011,-0.922,-0.701,-0.601,-0.578,-0.884,-1.268,0.021,-0.255,-0.608,-0.304,-0.040999999999999995,0.124,-0.312,-0.371,-0.18899999999999997,0.28,-0.41200000000000003,-0.38,-0.695,-1.032,-0.17800000000000002,-0.384,-0.262,-0.005,0.09,-0.244,0.17800000000000002,0.562,0.439,-0.023,-0.209,0.212,0.177,-0.085
YLR120C,0.871,1.205,0.652,-0.248,-0.087,0.187,-0.581,-0.58,0.386,0.58,0.37,0.5529999999999999,0.602,0.769,0.09699999999999999,0.09699999999999999,-0.04,0.514,0.068,0.136,0.635,0.591,0.253,0.10300000000000001,0.7190000000000001,0.612,0.375,0.364,0.38799999999999996,0.5820000000000001,0.278,0.812,-0.782,-0.624,0.142,0.512,0.163,0.047,-0.011000000000000001,-0.35100000000000003,0.42100000000000004,-0.289,0.001,-0.196,-0.091,-0.326,0.024,-0.078,0.047,0.009000000000000001,0.084,0.5720000000000001
YNL239W,1.5519999999999998,0.938,0.619,-0.213,0.41,0.826,0.327,0.568,0.284,0.804,0.457,0.405,0.068,0.032,0.948,0.826,0.841,0.556,0.667,0.569,0.584,0.6629999999999999,0.35600000000000004,0.136,-0.514,0.13,0.679,1.011,0.63,0.17800000000000002,0.314,-0.012,0.601,0.802,-0.069,0.429,0.446,0.11800000000000001,0.539,-0.16899999999999998,0.209,0.5429999999999999,0.168,-0.248,-0.149,-0.086,0.038,-0.127,-0.161,0.09,0.22899999999999998,0.013999999999999999
YKL081W,-2.2569999999999997,-2.971,-1.969,0.397,-0.078,-0.611,-0.9420000000000001,-1.008,-0.18600000000000003,-0.222,-0.114,-0.28800000000000003,-0.485,0.032,0.06,0.11,0.31,-0.595,-0.708,-0.685,-0.5539999999999999,-0.564,-0.122,-0.5429999999999999,-0.529,-0.401,-0.598,-0.33399999999999996,-0.226,-0.53,0.36700000000000005,-0.012,-0.775,-0.6629999999999999,-0.034,0.207,0.5529999999999999,-0.145,-0.115,0.142,0.474,-0.386,-0.395,-0.073,-0.171,-0.27,-0.311,-0.025,-0.49,0.14,0.305,-0.171
YNL241C,0.768,0.505,0.021,-0.909,0.091,0.8370000000000001,-0.6970000000000001,-0.247,0.9740000000000001,0.184,0.483,0.256,0.307,0.447,0.7090000000000001,0.09300000000000001,0.40299999999999997,1.1079999999999999,1.1179999999999999,0.975,0.8029999999999999,1.155,0.93,0.272,-0.273,0.7,0.552,0.7859999999999999,0.583,0.29,0.509,0.205,-0.737,-1.093,0.593,0.47700000000000004,-0.263,-0.008,-0.10800000000000001,-0.139,-0.128,-0.5379999999999999,-0.8440000000000001,-0.201,0.331,-0.28,-0.28300000000000003,-0.105,-0.183,0.161,0.278,0.28800000000000003
YOR309C,-2.572,-1.204,-2.0669999999999997,0.10800000000000001,-1.08,-0.789,-1.138,-0.98,-1.751,-0.342,0.059000000000000004,0.39899999999999997,0.071,0.133,-0.053,0.026000000000000002,-0.223,-0.86,-1.002,-0.5579999999999999,-0.976,-0.858,-0.265,-1.12,-0.426,-0.135,-0.52,-0.19899999999999998,-0.08,0.028999999999999998,0.04,-0.08800000000000001,-0.42,0.124,-0.139,0.262,-0.12,-0.522,-0.237,-0.42,0.156,-0.135,0.263,-0.256,-0.17800000000000002,0.7809999999999999,0.278,0.087,0.035,0.08900000000000001,0.076,-0.133
YOR135C,1.541,1.5230000000000001,0.7090000000000001,-0.046,1.104,0.667,0.452,-0.29100000000000004,-0.213,0.321,0.361,0.348,0.617,1.018,0.485,0.765,0.591,0.935,0.9129999999999999,0.893,0.8690000000000001,1.43,0.825,0.19399999999999998,0.065,0.541,0.43200000000000005,0.22399999999999998,-0.795,-1.022,-0.249,0.7120000000000001,-0.5660000000000001,-0.5720000000000001,2.33,-0.043,0.586,0.433,0.321,0.07200000000000001,0.5660000000000001,-0.8390000000000001,-0.7390000000000001,-0.588,-0.486,0.34700000000000003,-0.09699999999999999,0.027000000000000003,0.425,0.708,0.11800000000000001,-0.39299999999999996
YJL190C,-2.911,-2.095,-2.272,0.6990000000000001,-0.40299999999999997,-0.609,-0.265,-0.505,-0.669,0.034,-0.08199999999999999,-0.49200000000000005,-0.012,0.14,-0.18,-0.28,-0.36,-0.064,-0.298,-0.6709999999999999,-0.598,-0.5479999999999999,-0.099,-0.46299999999999997,-0.583,-0.055999999999999994,-0.7929999999999999,-0.897,-0.552,-0.21100000000000002,0.107,0.5710000000000001,-0.209,-0.382,0.322,0.102,0.13699999999999998,0.17800000000000002,-0.649,-0.28600000000000003,0.11699999999999999,0.113,0.534,0.5489999999999999,0.39799999999999996,0.39,0.37200000000000005,-0.311,0.534,0.28,0.04,0.257
YKL180W,-2.553,-1.825,-1.9480000000000002,0.599,-0.39299999999999996,-0.7929999999999999,0.092,-0.114,-1.054,0.21899999999999997,0.391,0.040999999999999995,0.32899999999999996,0.19,0.10099999999999999,0.009000000000000001,0.12,0.16,-0.16899999999999998,-0.42,-0.213,-0.342,0.044000000000000004,-0.544,-0.703,-0.408,-0.705,-0.659,-0.231,-0.142,0.03,0.436,-0.032,0.12300000000000001,-0.102,0.301,0.27899999999999997,0.161,-0.47200000000000003,-0.14400000000000002,0.272,0.297,0.507,0.341,0.243,0.589,0.599,-0.122,0.06,0.5,0.11800000000000001,0.294
YGL111W,-1.46,-0.608,-1.2429999999999999,0.059000000000000004,-1.242,-0.9109999999999999,-1.587,-0.7909999999999999,-0.7,-0.021,0.395,0.5329999999999999,0.627,0.35200000000000004,-0.095,0.34600000000000003,0.27,-0.843,-0.752,-0.5920000000000001,-0.53,-0.623,-0.848,-1.057,0.113,-1.192,-0.621,-0.215,0.057999999999999996,-0.297,-0.496,-0.519,-0.062,0.42200000000000004,-0.271,0.062,-0.26,-0.45799999999999996,0.128,-0.07200000000000001,0.1,0.028999999999999998,0.15,-0.07200000000000001,-0.07200000000000001,0.5479999999999999,0.433,-0.035,-0.545,-0.198,0.16399999999999998,-0.39799999999999996
YPL126W,-1.776,-0.89,-1.237,0.047,-1.4580000000000002,-1.3159999999999998,-1.3259999999999998,-0.317,-0.4,-0.353,-0.32299999999999995,0.045,0.136,-0.161,-0.08900000000000001,0.17800000000000002,0.053,-1.175,-0.919,-0.8959999999999999,-0.983,-0.9640000000000001,-0.99,-0.619,0.193,0.992,-0.7170000000000001,-0.515,-0.73,-0.259,-0.385,-0.033,0.583,0.529,-0.193,0.1,0.331,-0.47700000000000004,0.594,0.46299999999999997,0.29,0.39299999999999996,0.042,-0.265,-0.295,0.61,-0.09300000000000001,-0.405,0.059000000000000004,0.09300000000000001,-0.011000000000000001,0.11599999999999999
YPR075C,0.188,0.359,-0.037000000000000005,-0.46299999999999997,0.514,0.606,0.49200000000000005,0.434,0.473,0.245,0.474,0.368,0.51,0.6459999999999999,0.228,0.733,0.67,0.537,0.893,0.991,1.368,1.085,0.373,0.48,-0.035,0.213,0.353,0.364,0.141,0.37799999999999995,0.29100000000000004,0.42700000000000005,0.525,0.301,0.0,0.792,0.413,0.317,0.213,0.495,0.608,0.013999999999999999,-0.036000000000000004,0.134,-0.039,0.10400000000000001,0.087,-0.155,-0.322,-0.235,0.052000000000000005,-0.8190000000000001
YHR096C,1.699,1.433,1.7990000000000002,2.137,-0.865,0.606,0.008,-0.317,0.746,0.134,-0.228,-0.196,0.13699999999999998,0.046,-0.33,-0.09,-0.09,0.006,-0.133,0.221,0.253,0.502,0.527,0.312,0.377,0.172,0.25,-0.11,0.498,-0.515,-0.147,0.287,-0.848,-0.752,-0.42,0.335,0.812,0.619,-0.004,0.054000000000000006,-0.066,-1.344,-0.892,-0.613,-0.5770000000000001,0.04,-0.14300000000000002,-0.005,0.002,0.17,0.124,0.62
YIR039C,1.882,1.3419999999999999,1.9240000000000002,-0.40299999999999997,1.785,1.712,0.9,0.7070000000000001,0.851,0.645,0.5529999999999999,0.609,0.7659999999999999,0.29600000000000004,0.23,0.93,0.81,0.47700000000000004,1.3090000000000002,1.5190000000000001,1.797,1.68,0.49,0.711,0.009000000000000001,-2.737,1.401,1.46,1.263,1.399,1.452,1.34,0.013000000000000001,-0.024,-0.373,0.40299999999999997,0.993,0.665,0.564,-0.039,-0.256,-0.14800000000000002,0.031,-1.624,-0.071,-0.51,-0.166,-0.106,-0.17300000000000001,-0.04,0.10400000000000001,0.963
YOR096W,-2.801,-1.5430000000000001,-2.2430000000000003,0.602,-0.526,-0.54,-0.35100000000000003,-0.42700000000000005,-1.453,0.044000000000000004,-0.087,-0.021,-0.031,-0.005,0.046,-0.16899999999999998,-0.129,-0.52,-0.457,-0.512,-0.428,-0.76,-0.22,-0.63,-0.9620000000000001,-0.44,-0.971,-0.887,-0.62,-0.10800000000000001,0.38799999999999996,-0.364,-0.319,-0.28300000000000003,-1.126,-0.131,-0.114,0.031,-0.732,-0.341,0.175,0.156,0.34600000000000003,0.18899999999999997,0.311,0.629,0.34,-0.14,0.542,-0.01,0.057999999999999996,-0.026000000000000002
YDL171C,-1.16,-0.715,-0.55,0.05,-0.9,0.2,0.12,0.44799999999999995,-0.82,-0.76,-1.51,-1.04,-1.09,-0.835,-0.98,-0.96,-0.72,-0.9,-1.23,-0.63,-0.71,-0.8,-0.08,0.39,0.741,0.004,-0.33,-0.86,-0.63,-0.31,0.0,0.07,-0.07,-0.423,-0.05,0.64,0.39,0.42,0.02,0.33,0.0,-0.413,-0.3,-0.11699999999999999,-0.16,-0.08,-0.62,0.49,0.0,0.11,-0.5,-0.89
YGR008C,2.762,2.6319999999999997,2.0540000000000003,-0.677,2.002,2.003,1.291,0.41700000000000004,0.332,0.838,0.9229999999999999,0.664,0.6709999999999999,0.7440000000000001,0.7809999999999999,0.7020000000000001,0.648,0.625,1.074,0.941,1.306,1.52,0.341,0.797,0.391,0.614,1.117,0.732,-0.08800000000000001,-0.45399999999999996,-0.644,-0.05,-0.653,-1.157,-0.019,-0.981,-0.7090000000000001,-0.562,-1.2429999999999999,-1.3090000000000002,-0.561,-0.9990000000000001,-1.5019999999999998,-1.557,-0.75,0.24100000000000002,0.244,-0.011000000000000001,-0.188,0.562,0.19,-0.10099999999999999
YOR032C,0.6509999999999999,-0.095,-0.526,0.237,0.583,-0.077,0.521,-0.09300000000000001,-0.295,-0.196,-1.05,-1.081,-0.9179999999999999,-0.6409999999999999,-1.109,-1.781,-1.415,-0.915,-0.746,-1.281,-0.845,-0.733,-1.2409999999999999,0.195,0.259,0.204,-0.115,-0.349,-0.555,-0.213,-0.508,-0.376,-0.28300000000000003,-0.177,-0.29,0.64,-0.18100000000000002,0.313,0.285,0.17600000000000002,-0.431,0.24,0.035,-0.22899999999999998,0.32799999999999996,-0.24100000000000002,-1.051,0.212,0.11900000000000001,-0.11,0.02,-0.039
YOL052C-A,3.345,5.843,1.537,-1.415,1.33,0.02,0.983,0.42700000000000005,0.643,-0.122,-0.752,0.006,-0.545,-0.28300000000000003,-0.037000000000000005,0.0,-0.263,0.44299999999999995,0.9840000000000001,-0.073,0.568,1.006,0.221,0.513,0.505,0.866,0.183,0.84,0.215,0.517,-0.368,-0.036000000000000004,-0.027999999999999997,-0.723,-0.281,0.532,-0.196,0.34700000000000003,-0.57,-0.243,0.049,-0.575,0.042,-0.36700000000000005,0.196,0.054000000000000006,-0.322,-0.064,-0.02,0.6409999999999999,-0.044000000000000004,0.22
YLR341W,-0.415,-0.672,0.023,0.373,-0.85,-0.736,-1.0170000000000001,-1.105,-1.1159999999999999,-0.39,-0.6759999999999999,-0.746,-0.647,-0.866,-0.63,-0.662,-0.637,-0.56,-0.345,-0.032,-0.363,-0.4,-0.247,-0.38,0.414,0.27,-0.287,-0.723,-0.066,0.344,0.223,0.19399999999999998,-0.8170000000000001,-0.41,-0.127,-0.113,-0.233,-0.11199999999999999,-0.29600000000000004,-0.326,-0.157,-0.447,-0.34600000000000003,-0.098,-0.10400000000000001,-0.065,-0.55,-0.06,0.092,-0.203,0.08900000000000001,-0.5920000000000001
YDR087C,-2.122,-1.141,-1.097,0.595,-1.891,-1.074,-1.992,-1.006,-0.9420000000000001,-0.026000000000000002,0.597,0.158,0.565,0.38299999999999995,-0.209,0.017,0.019,-0.8,-0.7959999999999999,-0.9329999999999999,-0.8909999999999999,-0.809,-0.498,-0.618,0.938,0.321,-0.73,-0.201,-0.335,-0.17,-0.153,-0.32,0.069,0.46,-0.35200000000000004,-0.018000000000000002,-0.516,-0.517,-0.009000000000000001,-0.49700000000000005,0.142,0.19899999999999998,0.262,0.09300000000000001,-0.055,0.7,0.5870000000000001,0.9,-0.034,-0.299,-0.49200000000000005,-1.754
YKL082C,-1.6030000000000002,-0.53,-1.442,0.21,-1.3840000000000001,-0.254,-0.982,-0.015,-1.162,-0.085,0.46299999999999997,0.451,0.368,0.57,-0.06,0.11,0.02,-1.089,-0.792,-0.9309999999999999,-1.075,-0.521,-0.669,-0.727,0.49,-0.127,-0.278,-0.004,0.163,0.114,-0.126,-0.25,0.46399999999999997,0.494,0.304,-0.251,-0.741,-0.968,-0.077,-0.18600000000000003,0.122,-0.358,-0.402,-0.506,-0.555,0.562,0.261,-0.038,-0.414,-0.24,0.314,-0.09699999999999999
YML028W,2.049,1.714,1.626,-0.302,0.337,0.47100000000000003,0.494,0.48100000000000004,-0.235,0.35,0.597,0.457,0.503,0.629,0.778,1.4780000000000002,1.361,0.508,0.7240000000000001,0.9229999999999999,0.84,0.9840000000000001,0.031,0.205,-0.218,-0.03,0.5489999999999999,0.498,0.5770000000000001,0.40299999999999997,0.551,0.247,0.39799999999999996,0.613,0.099,0.696,0.46299999999999997,0.39799999999999996,-0.332,-0.517,0.20800000000000002,0.5870000000000001,0.63,0.32799999999999996,0.713,-0.081,0.0,-0.064,0.034,-0.004,0.193,0.615
YOL084W,1.4480000000000002,0.825,0.524,0.228,1.094,0.762,-0.318,0.39399999999999996,0.679,0.214,-0.598,-0.609,-0.545,0.013999999999999999,-0.485,0.222,0.138,-0.023,-0.053,0.6559999999999999,0.759,0.623,0.305,-0.247,0.282,0.506,0.585,0.289,-0.134,0.282,0.341,0.545,-0.32899999999999996,0.152,0.41200000000000003,0.064,-0.313,-0.27399999999999997,-0.07,-0.115,-0.455,-0.124,-0.465,0.49,0.466,-0.585,-0.523,-0.182,0.08800000000000001,0.019,0.177,0.35
YLR409C,-1.524,-0.6940000000000001,-0.875,0.027999999999999997,-1.9280000000000002,-0.847,-1.525,-0.857,-0.42100000000000004,-0.5479999999999999,-0.205,-0.14300000000000002,0.006999999999999999,-0.174,-0.304,-0.005,-0.024,-0.809,-0.8690000000000001,-0.7859999999999999,-0.8540000000000001,-1.078,-0.919,-1.493,-0.147,-0.245,-0.774,-0.321,-0.076,-0.213,-0.306,-0.48200000000000004,0.028999999999999998,0.304,0.24100000000000002,0.563,0.522,-0.095,0.914,0.39399999999999996,0.589,-0.171,0.12,-0.39399999999999996,-0.602,0.405,-0.138,-0.083,-0.355,-0.282,0.21,-0.261
YML026C,-2.467,-1.361,-1.536,0.5579999999999999,-0.289,-0.371,-0.312,-0.636,-0.856,-0.307,-0.242,-0.048,0.055999999999999994,-0.073,-0.079,-0.278,-0.295,-0.42100000000000004,-0.596,-0.6990000000000001,-0.584,-0.991,-0.20199999999999999,-0.507,-0.612,-0.22699999999999998,-1.053,-1.072,-0.69,-0.267,-0.46799999999999997,-0.345,-0.337,-0.184,-0.8029999999999999,-0.036000000000000004,-0.348,-0.11199999999999999,-1.003,-0.6970000000000001,-0.377,0.013999999999999999,0.154,0.161,0.258,0.429,0.187,0.253,0.083,0.13699999999999998,-0.371,-0.406
YMR220W,-0.262,0.42700000000000005,-0.009000000000000001,-0.01,-0.9109999999999999,-0.439,-0.425,-0.25,-0.775,-0.652,-0.738,-0.8079999999999999,-1.005,-1.041,-0.968,-0.965,-1.149,-0.8170000000000001,-0.812,-0.991,-1.2309999999999999,-0.696,-0.261,-0.265,-0.526,0.036000000000000004,-0.013999999999999999,-0.10800000000000001,-0.043,-0.11900000000000001,-0.292,-0.163,0.243,0.7290000000000001,0.12300000000000001,0.34,0.061,-0.139,0.5329999999999999,0.248,-0.47200000000000003,-0.079,0.16899999999999998,-0.132,-0.040999999999999995,0.17,-0.495,-0.087,0.28300000000000003,-0.08,0.35200000000000004,0.35
YOR145C,-1.6059999999999999,-0.779,-0.938,0.315,-1.6880000000000002,-0.5770000000000001,-1.21,-0.316,-0.833,-0.306,0.353,0.284,0.321,0.10300000000000001,-0.38299999999999995,0.102,-0.009000000000000001,-1.055,-0.883,-0.988,-0.682,-0.675,-0.992,-1.0190000000000001,-0.14300000000000002,-1.069,-0.5660000000000001,-0.28600000000000003,-0.21,-0.451,-0.134,-0.37,0.499,0.473,-0.23600000000000002,0.617,-0.27,-0.474,0.009000000000000001,0.094,0.27,0.45899999999999996,0.14,-0.05,0.146,0.46399999999999997,0.266,0.018000000000000002,0.08199999999999999,-0.10099999999999999,0.14400000000000002,-0.951
YFR033C,0.17800000000000002,0.619,0.015,-0.321,-0.276,0.05,-0.51,0.231,-1.376,-0.359,-1.068,-0.7,-0.764,-0.8079999999999999,-0.648,-1.403,-1.23,-0.537,-0.9620000000000001,-0.8640000000000001,-0.878,-0.515,0.066,-0.256,0.235,0.14,0.249,0.121,0.375,0.306,0.10300000000000001,0.32799999999999996,0.47,0.444,-0.07,-0.212,-0.354,-0.345,-0.682,-0.8290000000000001,-1.048,-0.132,-0.506,-0.225,0.312,0.557,-0.013999999999999999,0.006,0.01,0.354,0.18600000000000003,0.26
YER006W,-2.479,-1.069,-1.261,0.172,-2.036,-1.5330000000000001,-1.869,-1.126,-1.068,-0.375,0.017,0.39399999999999996,0.165,0.271,-0.139,0.223,0.138,-1.117,-0.8340000000000001,-0.584,-0.588,-0.41100000000000003,-0.606,-1.321,0.313,-0.23800000000000002,-0.925,-0.769,-0.11699999999999999,-0.375,0.071,-0.37799999999999995,-0.124,0.711,-0.226,0.6609999999999999,0.168,-0.39,0.29600000000000004,0.265,0.708,0.10400000000000001,0.562,0.019,0.08800000000000001,0.653,0.258,-0.145,0.01,-0.23399999999999999,0.126,0.054000000000000006
YNL274C,2.5069999999999997,2.575,2.029,-1.028,0.7959999999999999,1.073,0.7759999999999999,0.54,0.802,0.429,0.795,0.5329999999999999,0.354,0.474,0.361,0.434,0.32899999999999996,1.226,1.656,1.6569999999999998,2.115,2.291,0.6890000000000001,0.33,0.304,1.034,0.95,0.75,0.281,-0.163,-0.07400000000000001,0.44799999999999995,-0.075,-0.446,0.423,-0.28300000000000003,-0.945,-0.34,-0.988,-0.6459999999999999,-1.119,-0.77,-0.85,-0.547,-0.091,-0.11,-0.043,-0.069,-0.34299999999999997,0.203,0.281,0.77
YNL062C,-1.093,-0.49200000000000005,-1.064,0.032,-1.4409999999999998,-0.815,-1.367,-0.623,-0.46,-0.32799999999999996,0.245,0.33399999999999996,0.266,-0.064,-0.067,0.23199999999999998,0.29100000000000004,-0.7290000000000001,-0.344,-0.47200000000000003,-0.413,-0.44,-0.675,-0.5820000000000001,-0.24100000000000002,-0.8079999999999999,-0.588,-0.474,-0.19,-0.239,0.0,-0.28600000000000003,0.231,0.657,0.0,0.314,-0.08,0.006999999999999999,-0.004,-0.037000000000000005,0.305,0.21,0.622,-0.004,0.111,0.467,0.213,-0.055999999999999994,-0.264,-0.016,0.039,-0.622
YER156C,-1.013,-1.3619999999999999,-0.465,-0.172,-0.883,-1.153,-0.995,-0.675,0.3,-0.55,-0.667,-0.535,-0.748,-0.828,-0.046,-0.14300000000000002,-0.326,-0.47100000000000003,-0.466,-0.385,-0.584,-0.527,-0.006,-0.37,-0.836,-0.812,-1.022,-0.852,-0.866,-1.048,-0.508,-0.381,-0.501,-0.373,0.29,0.07,0.11800000000000001,-0.228,-0.015,-0.085,0.07200000000000001,1.7209999999999999,-1.156,-0.985,-0.696,0.14300000000000002,-0.243,0.11800000000000001,-0.16,0.256,0.22,-0.028999999999999998
YLR162W,-0.35600000000000004,-0.226,-0.29100000000000004,-1.072,-0.43799999999999994,-0.7340000000000001,0.29600000000000004,-0.44,-0.083,0.128,-1.26,-0.9640000000000001,-0.9940000000000001,-0.436,-0.82,-0.6990000000000001,-0.521,-0.807,-0.708,-0.688,-0.655,-0.24600000000000002,-0.565,0.05,-0.623,-0.531,-0.633,-0.32899999999999996,-0.853,-1.13,-0.948,-0.897,-0.266,-0.424,-1.275,0.4,-0.087,0.43700000000000006,-0.146,-0.071,-0.256,-0.142,-1.05,-0.179,-0.078,-0.45399999999999996,-0.9670000000000001,-0.297,-0.43700000000000006,-0.534,0.75,-0.491
